data,pret inchidere,pret inchidere ajustat,volum
2007-11-07,0.8348,1.564,914463
2007-11-12,0.9784,1.564,920317
2007-11-13,0.9588,1.5327,643681
2007-11-14,0.9706,1.5515,519074
2007-11-15,0.9745,1.5577,136215
2007-11-16,0.9784,1.564,204176
2007-11-19,0.9627,1.5389,401598
2007-11-20,0.9353,1.4952,594540
2007-11-21,0.8923,1.4263,790441
2007-11-22,0.8414,1.345,1015520
2007-11-23,0.8845,1.4138,731254
2007-11-26,0.9588,1.5327,726507
2007-11-27,0.9667,1.5452,386643
2007-11-28,0.9549,1.5264,321707
2007-11-29,0.9667,1.5452,353546
2007-11-30,0.9667,1.5452,505164
2007-12-03,0.9667,1.5452,410809
2007-12-04,0.9627,1.5389,312074
2007-12-05,0.9941,1.589,797758
2007-12-06,1.0214,1.6328,868012
2007-12-07,1.0293,1.6453,659616
2007-12-10,1.0371,1.6578,429511
2007-12-11,1.0528,1.6828,239435
2007-12-12,1.0332,1.6515,337715
2007-12-13,1.0293,1.6453,230349
2007-12-14,1.0371,1.6578,364624
2007-12-17,1.0175,1.6265,447393
2007-12-18,1.041,1.6641,903250
2007-12-19,1.041,1.6641,655029
2007-12-20,1.0254,1.639,1118091
2007-12-21,1.0528,1.6828,955331
2008-01-03,1.0371,1.6578,207816
2008-01-04,1.0528,1.6828,219264
2008-01-07,1.0136,1.6203,590548
2008-01-08,1.0019,1.6015,192255
2008-01-09,0.951,1.5202,551279
2008-01-10,0.9236,1.4764,777722
2008-01-11,0.9158,1.4639,384416
2008-01-14,0.8688,1.3888,565948
2008-01-15,0.8962,1.4326,932558
2008-01-16,0.8453,1.3513,813495
2008-01-17,0.8884,1.4201,457951
2008-01-18,0.908,1.4514,417981
2008-01-21,0.8492,1.3575,608578
2008-01-22,0.8023,1.2825,1537415
2008-01-23,0.7671,1.2261,873374
2008-01-24,0.8062,1.2887,1303944
2008-01-25,0.8492,1.3575,1845848
2008-01-28,0.8101,1.295,616060
2008-01-29,0.8297,1.3262,218051
2008-01-30,0.8414,1.345,319525
2008-01-31,0.8101,1.295,395167
2008-02-01,0.8258,1.32,232491
2008-02-04,0.8297,1.3262,174126
2008-02-05,0.8219,1.3137,152289
2008-02-06,0.8062,1.2887,252394
2008-02-07,0.814,1.3012,73146
2008-02-08,0.8101,1.295,73700
2008-02-11,0.7984,1.2762,394076
2008-02-12,0.7945,1.2699,299762
2008-02-13,0.8023,1.2825,248843
2008-02-14,0.8023,1.2825,284580
2008-02-15,0.7905,1.2637,611927
2008-02-18,0.7788,1.2449,342683
2008-02-19,0.7671,1.2261,276041
2008-02-20,0.7475,1.1949,379456
2008-02-21,0.771,1.2324,238413
2008-02-22,0.7788,1.2449,187746
